#bench      = splash
#application= barnes
#loop_num   = 20
avg = 1822044.050000
   1, 1852925.000000
   2, 1820515.000000
   3, 1839283.000000
   4, 1826794.000000
   5, 1838361.000000
   6, 1836768.000000
   7, 1831364.000000
   8, 1820303.000000
   9, 1825732.000000
  10, 1838139.000000
  11, 1834229.000000
  12, 1812707.000000
  13, 1840449.000000
  14, 1825215.000000
  15, 1825032.000000
  16, 1817446.000000
  17, 1822060.000000
  18, 1831884.000000
  19, 1756469.000000
  20, 1745206.000000
